Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Prod_rt ,Min 
846,popB,50,70,17,100,2.024,88
847,popB,50,70,105,88,2.024,88
848,popB,49,71,65,100,2.024,88
849,popB,49,71,12,88,2.024,88
850,popB,49,71,99,100,2.024,88
851,popB,50,70,34,88,2.024,88
852,popB,50,70,22,88,2.024,88
853,popB,50,70,3,100,2.024,88
854,popB,50,70,65,100,2.024,88
855,popB,51,69,29,88,2.023,88
856,popB,52,68,20,88,2.023,88
857,popB,52,68,21,88,2.023,88
858,popB,52,68,116,88,2.023,88
859,popB,52,68,114,100,2.023,88
860,popB,52,68,92,100,2.023,88
861,popB,51,69,39,100,2.023,88
862,popB,51,69,18,88,2.023,88
863,popB,52,68,96,88,2.023,88
864,popB,52,68,1,88,2.023,88
865,popB,52,68,10,88,2.023,88
866,popB,53,67,81,88,2.022,88
867,popB,52,68,47,100,2.023,88
868,popB,52,68,81,88,2.023,88
869,popB,52,68,69,100,2.023,88
870,popB,53,67,59,88,2.022,88
871,popB,52,68,88,100,2.023,88
872,popB,53,67,2,88,2.023,88
873,popB,52,68,109,100,2.023,88
874,popB,52,68,101,100,2.023,88
875,popB,52,68,100,100,2.023,88
876,popB,51,69,97,100,2.024,88
877,popB,51,69,92,100,2.024,88
878,popB,51,69,110,100,2.024,88
879,popB,51,69,24,100,2.024,88
880,popB,52,68,57,88,2.023,88
881,popB,52,68,12,88,2.023,88
882,popB,52,68,64,88,2.023,88
883,popB,52,68,66,100,2.023,88
884,popB,52,68,1,88,2.023,88
885,popB,53,67,69,88,2.022,88
886,popB,53,67,80,100,2.022,88
887,popB,53,67,64,88,2.022,88
888,popB,53,67,5,100,2.022,88
889,popB,54,66,33,88,2.022,88
890,popB,53,67,25,100,2.022,88
891,popB,53,67,69,88,2.022,88
892,popB,52,68,102,100,2.023,88
893,popB,52,68,94,88,2.023,88
894,popB,53,67,8,88,2.022,88
895,popB,53,67,79,100,2.022,88
896,popB,54,66,45,88,2.022,88
897,popB,55,65,13,88,2.022,88
898,popB,54,66,57,100,2.021,88
899,popB,55,65,0,88,2.021,88
900,popB,55,65,92,100,2.021,88
901,popB,56,64,5,88,2.021,88
902,popB,56,64,27,88,2.021,88
903,popB,56,64,4,100,2.021,88
904,popB,57,63,39,88,2.022,88
905,popB,57,63,5,88,2.022,88
906,popB,57,63,97,100,2.022,88
907,popB,58,62,101,88,2.027,88
908,popB,57,63,20,100,2.027,88
909,popB,57,63,45,88,2.027,88
910,popB,57,63,22,88,2.027,88
911,popB,57,63,102,100,2.027,88
912,popB,56,64,8,100,2.028,88
913,popB,56,64,26,88,2.028,88
914,popB,57,63,46,88,2.027,88
915,popB,56,64,0,100,2.027,88
916,popB,55,65,38,100,2.028,88
917,popB,56,64,47,88,2.027,88
918,popB,55,65,101,100,2.022,88
919,popB,55,65,85,100,2.022,88
920,popB,56,64,40,88,2.022,88
921,popB,56,64,64,88,2.022,88
922,popB,56,64,56,100,2.022,88
923,popB,56,64,17,100,2.022,88
924,popB,56,64,76,100,2.022,88
925,popB,55,65,32,100,2.022,88
926,popB,55,65,57,100,2.022,88
927,popB,55,65,9,88,2.022,88
928,popB,56,64,108,88,2.022,88
929,popB,55,65,119,100,2.021,88
930,popB,55,65,54,100,2.021,88
931,popB,56,64,6,88,2.021,88
932,popB,56,64,60,100,2.021,88
933,popB,56,64,82,100,2.021,88
934,popB,57,63,54,88,2.021,88
935,popB,58,62,24,88,2.022,88
936,popB,58,62,65,100,2.022,88
937,popB,58,62,19,88,2.022,88
938,popB,58,62,81,88,2.022,88
939,popB,59,61,100,88,2.021,88
940,popB,59,61,95,88,2.021,88
941,popB,60,60,66,88,2.021,88
942,popB,59,61,13,100,2.022,88
943,popB,59,61,88,100,2.022,88
944,popB,59,61,46,88,2.022,88
945,popB,59,61,102,100,2.022,88
946,popB,58,62,12,100,2.022,88
947,popB,58,62,2,88,2.022,88
948,popB,58,62,105,88,2.022,88
949,popB,59,61,119,88,2.022,88
950,popB,59,61,1,88,2.022,88
951,popB,60,60,98,88,2.021,88
952,popB,61,59,107,88,2.021,88
953,popB,62,58,50,88,2.02,88
954,popB,62,58,108,88,2.02,88
955,popB,63,57,15,88,2.019,88
956,popB,62,58,90,100,2.02,88
957,popB,61,59,54,100,2.021,88
958,popB,61,59,110,100,2.021,88
959,popB,61,59,53,100,2.021,88
960,popB,61,59,38,100,2.021,88
961,popB,61,59,75,100,2.021,88
962,popB,61,59,92,100,2.021,88
963,popB,61,59,42,100,2.021,88
964,popB,61,59,93,88,2.021,88
965,popB,60,60,59,100,2.021,88
966,popB,60,60,18,88,2.021,88
967,popB,60,60,94,88,2.021,88
968,popB,59,61,40,100,2.021,88
969,popB,58,62,50,100,2.021,88
970,popB,57,63,48,100,1.969,88
971,popB,57,63,90,100,1.969,88
972,popB,56,64,26,100,2.022,88
973,popB,56,64,29,88,2.022,88
974,popB,57,63,101,88,2.027,88
975,popB,57,63,11,100,2.027,88
976,popB,57,63,119,88,2.027,88
977,popB,58,62,91,88,2.027,88
978,popB,59,61,114,88,2.027,88
979,popB,58,62,69,100,2.027,88
980,popB,58,62,74,100,2.027,88
981,popB,58,62,43,100,2.027,88
982,popB,58,62,16,88,2.027,88
983,popB,58,62,100,88,2.027,88
984,popB,57,63,113,100,2.027,88
985,popB,58,62,110,88,2.027,88
986,popB,57,63,28,100,2.028,88
987,popB,58,62,83,88,2.027,88
988,popB,58,62,72,88,2.027,88
989,popB,59,61,59,88,2.027,88
990,popB,59,61,11,100,2.027,88
991,popB,59,61,15,88,2.027,88
992,popB,58,62,83,100,2.027,88
993,popB,59,61,56,88,2.027,88
994,popB,59,61,50,100,2.027,88
995,popB,59,61,26,100,2.027,88
996,popB,58,62,101,100,2.022,88
997,popB,58,62,119,88,2.022,88
998,popB,57,63,19,100,2.021,88
999,popB,58,62,43,88,2.022,88
1000,popB,59,61,25,88,1.936,88
0,popB,67,53,81,100,1.933,89
1,popB,67,53,33,100,1.933,89
2,popB,66,54,13,100,1.934,89
3,popB,66,54,22,89,1.934,89
4,popB,66,54,65,100,1.934,89
5,popB,66,54,56,100,1.934,89
6,popB,66,54,77,100,1.934,89
7,popB,67,53,100,89,1.97,89
8,popB,67,53,99,89,1.97,89
9,popB,67,53,105,89,1.97,89
10,popB,66,54,99,100,1.936,89
11,popB,66,54,15,89,1.936,89
12,popB,66,54,109,89,1.936,89
13,popB,66,54,91,89,1.936,89
14,popB,66,54,47,89,1.936,89
15,popB,66,54,103,89,1.936,89
16,popB,66,54,66,100,1.936,89
17,popB,66,54,7,100,1.936,89
18,popB,66,54,33,100,1.936,89
19,popB,65,55,70,100,2.021,89
20,popB,65,55,87,100,2.021,89
21,popB,66,54,42,89,2.021,89
22,popB,67,53,94,89,2.021,89
23,popB,68,52,66,89,2.029,89
24,popB,69,51,70,89,2.129,89
25,popB,68,52,76,100,2.13,89
26,popB,69,51,41,89,2.129,89
27,popB,69,51,25,89,2.129,89
28,popB,68,52,88,100,2.13,89
29,popB,68,52,15,89,2.13,89
30,popB,69,51,33,89,2.077,89
31,popB,70,50,90,89,2.076,89
32,popB,69,51,69,100,2.077,89
33,popB,68,52,90,100,2.077,89
34,popB,67,53,15,100,2.078,89
35,popB,66,54,12,100,2.078,89
36,popB,65,55,45,100,2.079,89
37,popB,66,54,96,89,2.078,89
38,popB,65,55,116,100,2.078,89
39,popB,64,56,98,100,2.08,89
40,popA,64,56,0,0,2.08,89
41,popB,64,56,106,89,2.08,89
42,popB,63,57,95,100,2.078,89
43,popB,63,57,77,100,2.078,89
44,popB,62,58,93,100,2.078,89
45,popB,62,58,66,89,2.078,89
46,popB,62,58,94,89,2.078,89
47,popB,63,57,79,89,2.077,89
48,popB,62,58,1,100,2.077,89
49,popB,62,58,13,100,2.077,89
50,popB,61,59,97,100,2.078,89
51,popB,61,59,15,100,2.078,89
52,popB,62,58,90,89,2.077,89
53,popB,62,58,113,100,2.077,89
54,popB,62,58,77,100,2.077,89
55,popB,62,58,103,89,2.077,89
56,popB,63,57,113,89,2.078,89
57,popB,63,57,9,89,2.078,89
58,popB,63,57,22,89,2.078,89
59,popB,64,56,0,89,2.078,89
60,popB,65,55,76,89,2.076,89
61,popB,64,56,25,100,2.021,89
62,popB,64,56,35,100,2.021,89
63,popB,65,55,88,89,2.021,89
64,popB,65,55,77,100,2.021,89
65,popB,64,56,103,100,2.021,89
66,popB,63,57,39,100,2.021,89
67,popB,63,57,93,100,2.021,89
68,popB,62,58,28,100,2.021,89
69,popB,63,57,16,89,2.021,89
70,popB,62,58,104,100,2.02,89
71,popB,61,59,11,100,2.021,89
72,popB,62,58,71,89,2.02,89
73,popB,62,58,117,89,2.02,89
74,popB,61,59,26,100,2.021,89
75,popB,62,58,115,89,2.021,89
76,popB,63,57,116,89,2.021,89
77,popB,63,57,32,100,2.021,89
78,popB,63,57,106,89,2.021,89
79,popB,63,57,33,89,2.021,89
80,popB,62,58,27,100,2.021,89
81,popB,63,57,21,89,2.021,89
82,popB,63,57,105,89,2.021,89
83,popB,63,57,23,100,2.021,89
84,popB,62,58,96,100,2.021,89
85,popB,62,58,80,100,2.021,89
86,popB,62,58,106,89,2.021,89
87,popB,61,59,71,100,2.021,89
88,popB,61,59,97,100,2.021,89
89,popB,62,58,17,89,2.021,89
90,popB,62,58,40,89,2.021,89
91,popB,62,58,107,100,2.021,89
92,popB,61,59,53,100,2.021,89
93,popB,62,58,98,89,2.021,89
94,popB,63,57,1,89,2.021,89
95,popB,63,57,4,89,2.021,89
96,popB,63,57,46,89,2.021,89
97,popB,63,57,33,89,2.021,89
98,popB,63,57,1,89,2.021,89
99,popB,63,57,38,89,2.021,89
100,popB,64,56,45,89,2.021,89
101,popB,65,55,11,89,2.021,89
102,popB,66,54,27,89,2.021,89
103,popB,65,55,18,100,2.021,89
104,popB,65,55,93,100,2.021,89
105,popB,65,55,41,89,2.021,89
106,popB,64,56,106,100,2.021,89
107,popB,64,56,116,89,2.021,89
108,popB,63,57,46,100,2.021,89
109,popB,63,57,14,100,2.021,89
110,popB,63,57,8,100,2.021,89
111,popB,63,57,30,100,2.021,89
112,popB,63,57,53,100,2.021,89
113,popB,63,57,73,100,2.021,89
114,popB,63,57,20,100,2.021,89
115,popB,63,57,19,100,2.021,89
116,popB,62,58,100,100,2.025,89
117,popB,61,59,41,100,2.025,89
118,popB,60,60,42,100,2.026,89
119,popB,59,61,0,100,2.026,89
120,popB,59,61,1,89,2.026,89
121,popB,59,61,67,89,2.026,89
122,popB,58,62,1,100,2.026,89
123,popB,58,62,64,89,2.026,89
124,popB,59,61,101,89,2.032,89
125,popB,59,61,68,100,2.032,89
126,popB,59,61,78,89,2.032,89
127,popB,58,62,67,100,2.144,89
128,popB,58,62,68,100,2.144,89
129,popB,58,62,60,89,2.144,89
130,popB,58,62,100,100,2.144,89
131,popB,58,62,71,100,2.144,89
132,popB,57,63,36,100,2.145,89
133,popB,57,63,107,100,2.145,89
134,popB,57,63,38,89,2.145,89
135,popA,57,63,0,0,2.145,89
136,popB,56,64,34,100,2.143,89
137,popB,57,63,96,89,2.145,89
138,popB,57,63,82,100,2.145,89
139,popB,57,63,26,100,2.145,89
140,popB,56,64,63,100,2.143,89
141,popB,55,65,9,100,2.144,89
142,popB,55,65,90,89,2.144,89
143,popB,55,65,36,100,2.144,89
144,popB,55,65,89,89,2.144,89
145,popB,56,64,103,89,2.143,89
146,popB,55,65,22,100,2.144,89
147,popB,55,65,80,100,2.144,89
148,popB,55,65,50,100,2.144,89
149,popB,56,64,97,89,2.143,89
150,popB,56,64,108,100,2.143,89
151,popB,55,65,54,100,2.144,89
152,popB,55,65,99,100,2.144,89
153,popB,54,66,47,100,2.149,89
154,popB,54,66,34,100,2.149,89
155,popB,54,66,63,100,2.149,89
156,popB,54,66,106,100,2.149,89
157,popB,55,65,2,89,2.149,89
158,popB,55,65,56,100,2.149,89
159,popB,55,65,106,100,2.149,89
160,popB,55,65,87,100,2.149,89
161,popB,56,64,23,89,2.145,89
162,popB,56,64,115,89,2.145,89
163,popB,57,63,54,89,2.143,89
164,popB,57,63,97,89,2.143,89
165,popB,57,63,63,100,2.143,89
166,popB,56,64,49,100,2.145,89
167,popB,56,64,70,89,2.145,89
168,popB,57,63,55,89,2.143,89
169,popB,57,63,68,100,2.143,89
170,popB,57,63,40,89,2.143,89
171,popB,57,63,19,100,2.143,89
172,popB,57,63,90,89,2.143,89
173,popB,57,63,117,89,2.143,89
174,popB,57,63,27,89,2.143,89
175,popB,57,63,10,89,2.143,89
176,popB,58,62,28,89,2.146,89
177,popB,57,63,16,100,2.146,89
178,popB,57,63,97,89,2.146,89
179,popB,57,63,108,100,2.146,89
180,popB,56,64,55,100,2.151,89
181,popB,56,64,94,89,2.151,89
182,popB,57,63,30,89,2.146,89
183,popB,57,63,54,89,2.146,89
184,popB,57,63,61,89,2.146,89
185,popB,56,64,112,100,2.151,89
186,popB,56,64,28,89,2.151,89
187,popB,56,64,33,89,2.151,89
188,popB,55,65,40,100,2.151,89
189,popB,56,64,74,89,2.151,89
190,popB,57,63,39,89,2.146,89
191,popB,58,62,24,89,2.146,89
192,popB,58,62,73,100,2.146,89
193,popA,58,62,0,0,2.146,89
194,popB,58,62,30,89,2.146,89
195,popB,59,61,34,89,2.145,89
196,popB,60,60,112,89,2.144,89
197,popB,59,61,23,100,2.145,89
198,popB,58,62,114,100,2.146,89
199,popB,59,61,12,89,2.145,89
200,popB,58,62,10,100,2.107,89
201,popB,58,62,100,100,2.107,89
202,popB,59,61,0,89,2.107,89
203,popB,58,62,105,100,2.065,89
204,popB,57,63,86,100,2.061,89
205,popB,58,62,8,89,2.065,89
206,popB,58,62,14,100,2.065,89
207,popB,58,62,47,100,2.065,89
208,popB,58,62,119,89,2.065,89
209,popB,59,61,58,89,2.064,89
210,popB,60,60,107,89,2.066,89
211,popB,59,61,29,100,2.065,89
212,popB,59,61,32,100,2.065,89
213,popB,60,60,111,89,2.066,89
214,popB,60,60,84,89,2.066,89
215,popB,60,60,99,100,2.066,89
216,popB,60,60,93,100,2.066,89
217,popB,59,61,31,100,2.048,89
218,popB,58,62,21,100,2.065,89
219,popB,58,62,0,89,2.065,89
220,popB,57,63,58,100,2.062,89
221,popB,56,64,79,100,2.062,89
222,popB,56,64,101,89,2.062,89
223,popB,57,63,40,89,2.062,89
224,popB,58,62,14,89,2.065,89
225,popB,58,62,16,100,2.065,89
226,popB,58,62,69,100,2.065,89
227,popB,58,62,19,100,2.065,89
228,popB,57,63,72,100,2.062,89
229,popB,57,63,77,100,2.062,89
230,popB,57,63,103,89,2.062,89
231,popB,56,64,60,100,2.109,89
232,popB,55,65,97,100,2.184,89
233,popB,55,65,37,100,2.184,89
234,popB,56,64,82,89,2.166,89
235,popB,55,65,28,100,2.162,89
236,popB,56,64,15,89,2.009,89
237,popB,56,64,118,89,2.009,89
238,popB,56,64,118,89,2.009,89
239,popB,55,65,98,100,2.046,89
240,popB,56,64,55,89,2.027,89
241,popB,56,64,58,100,2.027,89
242,popB,56,64,73,100,2.027,89
243,popB,57,63,32,89,2.044,89
244,popB,57,63,87,100,2.044,89
245,popB,56,64,113,100,2.045,89
246,popB,56,64,113,100,2.045,89
247,popB,55,65,118,100,2.028,89
248,popB,55,65,36,100,2.028,89
249,popB,54,66,32,100,2.042,89
250,popB,54,66,93,100,2.042,89
251,popB,54,66,34,89,2.042,89
252,popB,54,66,70,89,2.042,89
253,popB,53,67,92,100,2.028,89
254,popB,54,66,42,89,2.028,89
255,popB,53,67,4,100,2.028,89
256,popB,53,67,99,100,2.028,89
257,popB,54,66,97,89,2.027,89
258,popB,54,66,89,89,2.027,89
259,popB,54,66,9,100,2.027,89
260,popB,53,67,6,100,2.027,89
261,popB,52,68,115,100,2.027,89
262,popB,51,69,38,100,2.028,89
263,popB,52,68,85,89,2.028,89
264,popB,52,68,21,100,2.028,89
265,popB,53,67,53,89,2.027,89
266,popB,54,66,95,89,2.027,89
267,popB,54,66,119,89,2.027,89
268,popB,54,66,70,89,2.027,89
269,popB,54,66,33,89,2.027,89
270,popB,53,67,89,100,2.028,89
271,popB,54,66,13,89,2.027,89
272,popB,54,66,36,100,2.027,89
273,popB,54,66,53,89,2.027,89
274,popB,55,65,108,89,2.027,89
275,popB,55,65,97,89,2.027,89
276,popB,56,64,58,89,2.026,89
277,popB,55,65,8,100,2.027,89
278,popB,54,66,76,100,2.027,89
279,popB,54,66,66,89,2.027,89
280,popB,55,65,75,89,2.027,89
281,popB,55,65,54,89,2.027,89
282,popB,55,65,119,89,2.027,89
283,popB,54,66,42,100,2.027,89
284,popB,55,65,36,89,2.027,89
285,popB,56,64,46,89,2.026,89
286,popB,57,63,31,89,2.075,89
287,popB,57,63,81,100,2.075,89
288,popB,58,62,114,89,2.074,89
289,popB,58,62,116,89,2.074,89
290,popB,57,63,5,100,2.074,89
291,popB,56,64,30,100,2.075,89
292,popB,56,64,67,100,2.075,89
293,popB,56,64,8,100,2.075,89
294,popB,56,64,105,100,2.075,89
295,popB,56,64,41,100,2.075,89
296,popB,57,63,35,89,2.025,89
297,popB,56,64,85,100,2.025,89
298,popB,56,64,16,100,2.025,89
299,popB,57,63,41,89,2.025,89
300,popB,57,63,104,100,2.025,89
301,popB,56,64,39,100,2.025,89
302,popB,56,64,8,100,2.025,89
303,popB,56,64,51,100,2.025,89
304,popB,55,65,40,100,2.026,89
305,popB,55,65,109,89,2.026,89
306,popB,55,65,108,89,2.026,89
307,popB,56,64,105,89,2.172,89
308,popB,55,65,58,100,2.173,89
309,popB,55,65,71,100,2.173,89
310,popB,56,64,59,89,2.172,89
311,popB,56,64,97,89,2.172,89
312,popB,56,64,23,100,2.172,89
313,popB,55,65,83,100,2.173,89
314,popB,55,65,55,89,2.173,89
315,popB,55,65,54,89,2.173,89
316,popB,56,64,37,89,2.172,89
317,popB,56,64,80,100,2.172,89
318,popB,57,63,115,89,2.171,89
319,popB,56,64,31,100,2.172,89
320,popB,55,65,48,100,2.174,89
321,popB,55,65,43,100,2.174,89
322,popB,54,66,84,100,2.027,89
323,popB,54,66,82,89,2.027,89
324,popB,54,66,104,100,2.027,89
325,popB,55,65,16,89,2.027,89
326,popB,55,65,88,89,2.027,89
327,popB,54,66,15,100,2.027,89
328,popB,54,66,13,89,2.027,89
329,popB,55,65,19,89,2.027,89
330,popB,55,65,46,89,2.027,89
331,popB,54,66,53,100,2.027,89
332,popB,53,67,13,100,2.028,89
333,popB,53,67,88,89,2.028,89
334,popB,53,67,85,100,2.028,89
335,popB,52,68,27,100,2.028,89
336,popB,51,69,24,100,2.029,89
337,popB,51,69,42,100,2.029,89
338,popB,51,69,8,100,2.029,89
339,popB,50,70,97,100,2.029,89
340,popB,50,70,55,89,2.029,89
341,popB,50,70,113,100,2.029,89
342,popB,50,70,53,100,2.029,89
343,popB,51,69,15,89,2.029,89
344,popB,50,70,2,100,2.029,89
345,popB,50,70,70,89,2.029,89
346,popB,50,70,20,100,2.029,89
347,popB,50,70,33,89,2.029,89
348,popB,50,70,26,100,2.029,89
349,popB,51,69,29,89,2.03,89
350,popB,51,69,85,100,2.03,89
351,popB,51,69,21,100,2.03,89
352,popB,52,68,4,89,2.03,89
353,popB,51,69,108,100,2.031,89
354,popB,52,68,81,89,2.03,89
355,popB,53,67,85,89,2.029,89
356,popB,54,66,92,89,2.057,89
357,popB,55,65,40,89,2.056,89
358,popB,55,65,55,89,2.056,89
359,popB,56,64,89,89,2.049,89
360,popB,55,65,115,100,2.009,89
361,popB,55,65,117,89,2.009,89
362,popB,54,66,70,100,2.01,89
363,popB,53,67,35,100,2.01,89
364,popB,52,68,96,100,2.006,89
365,popB,53,67,113,89,2.032,89
366,popB,53,67,64,89,2.032,89
367,popB,53,67,56,100,2.032,89
368,popB,54,66,110,89,2.028,89
369,popB,55,65,32,89,2.027,89
370,popB,54,66,78,100,2.028,89
371,popB,53,67,33,100,2.026,89
372,popB,54,66,48,89,2.165,89
373,popB,53,67,41,100,2.166,89
374,popB,54,66,67,89,2.057,89
375,popB,54,66,27,100,2.057,89
376,popB,54,66,100,100,2.057,89
377,popB,54,66,84,100,2.057,89
378,popB,53,67,19,100,2.06,89
379,popB,52,68,34,100,2.061,89
380,popB,52,68,66,89,2.061,89
381,popB,52,68,86,100,2.061,89
382,popB,52,68,7,100,2.061,89
383,popB,51,69,4,100,2.061,89
384,popB,51,69,114,89,2.061,89
385,popB,51,69,113,89,2.061,89
386,popB,50,70,117,100,2.062,89
387,popB,50,70,33,100,2.062,89
388,popB,51,69,86,89,2.058,89
389,popB,51,69,81,89,2.058,89
390,popB,50,70,82,100,2.032,89
391,popB,51,69,97,89,2.044,89
392,popB,51,69,91,89,2.044,89
393,popB,51,69,93,100,2.044,89
394,popB,50,70,15,100,2.043,89
395,popB,51,69,27,89,2.041,89
396,popB,52,68,104,89,2.041,89
397,popB,52,68,106,100,2.041,89
398,popB,53,67,5,89,2.041,89
399,popB,54,66,70,89,2.041,89
400,popB,54,66,62,100,2.041,89
401,popB,55,65,84,89,2.039,89
402,popB,56,64,9,89,2.027,89
403,popB,56,64,9,89,2.027,89
404,popB,55,65,64,100,2.027,89
405,popB,55,65,105,89,2.027,89
406,popB,54,66,101,100,2.023,89
407,popB,53,67,57,100,2.024,89
408,popB,54,66,79,89,2.023,89
409,popB,55,65,49,89,2.022,89
410,popB,55,65,40,89,2.022,89
411,popB,55,65,10,100,2.022,89
412,popB,54,66,9,100,2.034,89
413,popB,55,65,101,89,2.039,89
414,popB,55,65,50,100,2.039,89
415,popB,55,65,44,89,2.039,89
416,popB,55,65,105,89,2.039,89
417,popB,55,65,37,89,2.039,89
418,popB,54,66,104,100,2.04,89
419,popB,54,66,31,100,2.04,89
420,popB,53,67,116,100,2.028,89
421,popB,53,67,99,100,2.028,89
422,popB,52,68,111,100,2.029,89
423,popB,52,68,13,100,2.029,89
424,popB,53,67,87,89,2.028,89
425,popB,52,68,45,100,2.029,89
426,popB,52,68,47,100,2.029,89
427,popB,52,68,110,89,2.029,89
428,popB,53,67,24,89,2.028,89
429,popB,52,68,0,100,2.028,89
430,popB,52,68,76,100,2.028,89
431,popB,53,67,117,89,2.028,89
432,popB,54,66,38,89,2.027,89
433,popB,54,66,93,100,2.027,89
434,popB,54,66,45,100,2.027,89
435,popB,55,65,52,89,2.175,89
436,popB,56,64,33,89,2.176,89
437,popB,56,64,58,100,2.176,89
438,popB,57,63,42,89,2.175,89
439,popB,57,63,68,100,2.175,89
440,popB,58,62,34,89,2.175,89
441,popB,58,62,30,100,2.175,89
442,popB,58,62,66,89,2.175,89
443,popB,58,62,5,89,2.175,89
444,popB,58,62,25,100,2.175,89
445,popB,58,62,106,100,2.175,89
446,popB,59,61,39,89,2.174,89
447,popB,60,60,116,89,2.173,89
448,popB,60,60,3,89,2.173,89
449,popB,60,60,84,89,2.173,89
450,popB,59,61,81,100,2.189,89
451,popB,60,60,22,89,2.158,89
452,popB,61,59,68,89,2.157,89
453,popB,61,59,113,89,2.157,89
454,popA,61,59,0,0,2.157,89
455,popB,61,59,96,100,2.157,89
456,popB,62,58,62,89,2.169,89
457,popB,62,58,31,100,2.169,89
458,popB,61,59,52,100,2.026,89
459,popB,62,58,83,89,2.169,89
460,popB,62,58,39,89,2.169,89
461,popB,62,58,59,89,2.169,89
462,popB,62,58,65,100,2.169,89
463,popB,61,59,103,100,2.057,89
464,popB,60,60,79,100,2.058,89
465,popB,60,60,87,89,2.058,89
466,popB,60,60,41,100,2.058,89
467,popB,61,59,18,89,2.055,89
468,popB,62,58,31,89,2.055,89
469,popB,62,58,84,89,2.055,89
470,popB,61,59,87,100,2.056,89
471,popB,60,60,116,100,2.021,89
472,popB,60,60,61,89,2.021,89
473,popB,60,60,85,89,2.021,89
474,popB,61,59,23,89,2.021,89
475,popB,61,59,70,89,2.021,89
476,popB,61,59,5,89,2.021,89
477,popB,61,59,63,100,2.021,89
478,popB,61,59,113,89,2.021,89
479,popB,61,59,74,89,2.021,89
480,popB,61,59,41,100,2.021,89
481,popB,61,59,71,100,2.021,89
482,popB,61,59,11,89,2.021,89
483,popB,61,59,55,89,2.021,89
484,popB,61,59,80,100,2.021,89
485,popB,62,58,30,89,2.021,89
486,popB,62,58,104,100,2.021,89
487,popB,61,59,89,100,2.005,89
488,popB,60,60,112,100,2.005,89
489,popB,60,60,106,100,2.005,89
490,popB,60,60,60,100,2.005,89
491,popB,61,59,1,89,2.005,89
492,popB,61,59,93,100,2.005,89
493,popB,61,59,20,100,2.005,89
494,popB,61,59,59,89,2.005,89
495,popB,62,58,108,89,2.004,89
496,popB,62,58,70,89,2.004,89
497,popB,61,59,108,100,2.005,89
498,popB,60,60,95,100,2.102,89
499,popB,61,59,78,89,2.101,89
500,popB,60,60,94,100,2.102,89
501,popB,60,60,27,89,2.102,89
502,popB,60,60,98,100,2.102,89
503,popB,59,61,23,100,2.103,89
504,popB,59,61,77,100,2.103,89
505,popB,58,62,17,100,2.104,89
506,popB,58,62,60,100,2.104,89
507,popB,57,63,44,100,2.104,89
508,popB,58,62,72,89,2.104,89
509,popB,58,62,113,89,2.104,89
510,popB,59,61,52,89,2.103,89
511,popB,58,62,49,100,2.103,89
512,popB,58,62,61,89,2.103,89
513,popB,57,63,55,100,2.103,89
514,popB,56,64,59,100,2.104,89
515,popB,56,64,77,100,2.104,89
516,popB,57,63,15,89,2.103,89
517,popB,57,63,3,89,2.103,89
518,popB,58,62,63,89,2.132,89
519,popB,58,62,91,89,2.132,89
520,popB,58,62,63,89,2.132,89
521,popB,57,63,92,100,2.027,89
522,popB,58,62,28,89,2.027,89
523,popB,58,62,0,100,2.027,89
524,popB,59,61,82,89,2.027,89
525,popB,58,62,84,100,2.144,89
526,popB,59,61,9,89,2.027,89
527,popB,58,62,14,100,2.144,89
528,popB,58,62,2,100,2.144,89
529,popB,58,62,0,100,2.144,89
530,popB,57,63,74,100,2.027,89
531,popB,56,64,24,100,2.027,89
532,popB,57,63,81,89,2.144,89
533,popB,56,64,72,100,2.145,89
534,popB,55,65,33,100,2.146,89
535,popB,54,66,63,100,2.146,89
536,popB,54,66,35,100,2.146,89
537,popB,55,65,98,89,2.146,89
538,popB,55,65,57,100,2.146,89
539,popB,55,65,0,100,2.146,89
540,popB,56,64,45,89,2.145,89
541,popB,56,64,32,89,2.145,89
